,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3229459,5.0,,True,"07 28, 2017",AWC334QR1RUW6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Matthew_b85,Awesome keyboard and mouse. Great response time for what I do.,Great,1501200000,
3229460,3.0,,True,"07 28, 2017",A3Q4CSFL5R0A0L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Avacal,"I haven't used this  much yet but it was annoying that I could not find the chip (receiver) inside the mouse where it should have been. I finally found it stuck through the end of the cardboard box where you would never see it if you weren't hunting for it as I had to. I really thought it was not with the combo. If you put it inside the mouse where you say to store it, it would help.",looking for the chip?,1501200000,
3229461,5.0,,True,"07 28, 2017",A2I7378BV33SWO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Dr. XYZ,"I have always been a fan of Logitech, so I was not surprised this set is well made, smooth and a great value.",Great product for the price.,1501200000,
3229462,5.0,,True,"07 26, 2017",A3SCQSLWQHDJ0Y,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Edantes,"Great set and decent quality for the money. Nice spacing on the keys and so far battery life seems great.  The mouse feels a little light , like it won't survive a few drops.","So far, 100% satisfied.",1501027200,
3229463,4.0,,True,"07 26, 2017",A3Q0R3C6IPBPXF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Durfee / Wlphe,For the low price the keyboard is decent but I upgraded the Mouse !,Log - on,1501027200,
3229464,5.0,,True,"07 26, 2017",A3V5LYAGW9YR1K,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bryan B.,Best combo for the price!,Best combo for the price!,1501027200,
3229465,3.0,,True,"07 26, 2017",A1AGUCTORMYKSM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Stan G.,"I knew that there was a problem right away when the mouse pointer kept jumping around and the keyboard was only capturing some of the typed characters.  I had plugged the Nano receiver into a USB port in the back of my desktop PC which sits on the floor beside my desk. Although it was only 4 feet away, the signal was too weak to go through the body of the desktop PC and through the wood desk. So I bought a USB extension cable, ran it through a wire hole in the back of the desk, plugged in the receiver and let it set on the desk behind my monitor.  Now that it's only a foot away from the mouse and 2 feet from the keyboard, it works great.  I still have the convenience of wireless and everything works fine now. I would have given this 5 stars if not for the weak connectivity.","""Dropout Free Connection"" has its limitations.",1501027200,
3229466,5.0,,False,"07 25, 2017",ADSCX0LUXC31L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Praveen,"Paid $12, ultimate combo. no issue at all. Works right out of the box, no need to install anything,","Tadaa, Works",1500940800,
3229467,5.0,,True,"07 25, 2017",AB3HKHZKA1PMN,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,Excellent,Five Stars,1500940800,
3229468,2.0,,False,"07 24, 2017",A1TITHOSW4GLDP,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. Sekula,"Despite the ""drop-out free connection"" tag line, I have unfortunately been seeing many drop outs. It was unusable unless i put the keyboard and mouse within 1 ft of the receiver.

I did however figure out what seems to be a solution for me. When I connected thru a USB extension cable, it has seeming fully fixed the issue and now i get an 8ft+ range.  It doesn't seem to be purely a positional thing as i can use the cord to position it very near where it was plugged in before on the front of the machine or even completely behind it and it works fine. I'm going to keep testing to see whether it works well enough in this configuration to justify keeping due to the low price or if it should be returned.","Drop-outs, but a workaround",1500854400,
3229469,5.0,,False,"07 24, 2017",A1LF07YJZ2N668,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Tri S.,As expected,Five Stars,1500854400,
3229470,2.0,,True,"07 22, 2017",A1DZ30HXCACQMU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mike,"Improperly described with a unifying receiver, does not have the orange star. One receiver still joins both devices but this is either left over old stock before the unifying receiver was a thing or it's a knock off.

Again still works well but the misleading advertisment is the biggest problem in my book","Not unifying receiver model, but still good wireless mouse and keyboard.",1500681600,
3229471,5.0,,True,"07 22, 2017",A8KXC6Q1W1QT9,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},H. Hudson,"Works perfectly, even from across the room!",Excellent product,1500681600,
3229472,5.0,,False,"07 22, 2017",A1178ZW090T1LE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},MC,Works nicely for my HTPC build and has good range.,Compact with good range.  Just what I needed for an HTPC build.,1500681600,
3229473,3.0,,True,"07 22, 2017",A2Y26L8VQH5L8A,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Juan,good offer,Three Stars,1500681600,
3229474,5.0,,True,"07 21, 2017",A2WVG8PNVOMKG5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mike A.,I use two computers and I worried that the new keyboard might interfere with the other one.  It doesn't.,Wires are a nuisance.,1500595200,
3229475,2.0,,True,"07 21, 2017",A2NOUHW5ZE3DUI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},kevinD,"Did not care for this keyboard for the following reasons: I have tried many many wireless keyboards for work including gaming keyboards such as Razer keyboard to boast typing productivity.  Be aware, if you use function keys often, they are small on this keyboard.",small function keys,1500595200,
3229476,4.0,,True,"07 19, 2017",A1MVF9XLOCSJ0B,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Alexis,Item as described.,Four Stars,1500422400,
3229477,1.0,,False,"07 18, 2017",A2TDPMJ3Q1I5FL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},AsianGeekGuy,This product has no range on the wireless.  less than 3 feet before it is impossible to type on the keyboard.  Do not buy this item if you're expecting some range in the wireless distance. My old one worked better than this and it's over 5-7 years old.  I was hoping to replace my old one with something that could give me better range on the wireless.,Worst range I've ever had on a wireless keyboard and mouse.,1500336000,
3229478,5.0,,True,"07 18, 2017",A1O6AGK0P8I7QX,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Roscoe Dan,Works as expected. Life is easier for sticky keys on laptop. Very low profile plug in. Sweet,Five Stars,1500336000,
3229479,5.0,,False,"07 18, 2017",A3U9QPKB17JZYS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},M. Anderson,Logitech... need I say any more?,Five Stars,1500336000,
3229480,5.0,,True,"07 17, 2017",A1A52R6S2ZBEED,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mahmoud Elkhalifa,Perfect. Get's the job done. Very lightweight and virtually instantaneous response.,Instantaneous response,1500249600,
3229481,5.0,,False,"07 17, 2017",AS5IP371HNFYI,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},jantex,This keyboard is great. Took it to work to use with my computer. Set up super easy. Love the touch of the keys and the size is perfect. Wish I would have bought it sooner.,Works for me,1500249600,
3229482,5.0,,True,"07 17, 2017",AJTIY1GIPP4YQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ryan A Young,Great value,Five Stars,1500249600,
3229483,5.0,,False,"07 16, 2017",A2KKRH4KKHTXNR,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},PostHole,"Wonderful --- Providing You Go One Step Further
We have three of these.
They work wonderfully so long as the receiver is mounted in close proximity and in direct line-of-sight to the keyboard; if it is not, then it will skip letters and often lag --- as in letters typed will not appear for a few seconds.
If you plug the receiver directly into a desktop port, without a clear unobstructed line-of-sight, sooner or later you are going to be disappointed.
However, THERE IS A FIX --- get a long USB extension cable and plug the receiver into that, placing the receiver in close proximity and direct line-of-sight to the keyboard.
Logitech knows of this and by rights should include a USB extension cable in the box, or at the least advise people that they will need one.
The mouse, however, seems to be immune to this signal loss problem and will work through walls and over long distances and never miss a beat.

My advice is that, when placing an order for a wireless keyboard, also get a USB extension cable that is long enough to place the receiver in a better location.",Good --- But Not Straight out of the Box,1500163200,
3229484,4.0,,False,"07 16, 2017",A145K6RGUUMAEO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Uz,The keyboard is fine and workable but the mouse is too small and very sensitive.,Four Stars,1500163200,
3229485,4.0,,True,"07 16, 2017",A1S0F1JAVOAUFY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Steven J. Charles,"When I first began to use it, I loved it! It worked right away, and off I went. However, in the next 24 hours I began noticing keys lagging, the wrong letters popping up, and some odd thing going on where I'd somehow end up at the beginning of the line I was typing in, and also experiencing parts of my sentences just disappearing! Very odd, unsettling, and disruptive stuff, for sure. I may see about exchanging it, as it may just be a lemon, in which case I'll amend my review. But for now, this is not going to work for me...

Update: I returned the first one, and the one I received as a replacement works much more consistently, so I changed the review from 2 to 4 stars...","Keyboard Lagging, Words Disappearing...",1500163200,
3229486,5.0,,False,"07 16, 2017",A5I2PBL62KZU0,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Andrew,Purchased this wireless keyboard and mouse for around $13 on Prime Day. Decided a wireless keyboard would be much easier to use with my home theater pc compared to the wired one with a USB extension I had been using. The package arrived very quickly and the keyboard and mouse work great! For the price I paid both the keyboard and mouse feel pretty well built and don't feel like I paid $13 for the pair. Another big plus is that batteries were included! I would say that even for the normal price of around $20 this combo is a very good deal.,Can't beat it for the price!,1500163200,
3229487,5.0,,False,"07 15, 2017",A239WXGUJ8U269,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ms. Prime,"My nails are long and I was concerned about the key depth. The newer keyboards usually are not deep, and since I type and transcribe audio and touch type, this is a must have for me. This keyboard definitely meets my needs. I also like the ""snap"" response of the keys as you type.  The keyboard and mouse come with batteries, and I think that's a nice plus. Additionally the keyboard has a separate numeric keypad to the right. Spatially speaking the keyboard is a nice full size keyboard without taking up a lot of desk space. The multimedia keys across the top of the keyboard are ready to use right out the box. I am using a Razer Pro laptop (PC) Windows 10. All of the shortcuts work well. Lastly, The keyboard has two kickstands at the top of the keyboard underneath it to allow you to adjust angle for comfort.

Potential Cons....If I were going to provide some cons, it would be only a minor list that is certainly not enough to return the unit (I purchased it on Prime Day for $12.50 and free shipping. Definitely a keeper!). Anyway, there are virtually no printed directions outside of what's provided ON the box itself. So, if you're typically one to quickly discard the box after opening....definitely don't do it with this. The instructions are located on the inner flap where the mouse is located. Another con is that if you are moving too quickly, you might miss the USB receiver tucked into the cardboard on the inner flap near the instructions (see pictures). I would have preferred a USB receiver that tucks into the mouse in a small compartment. This lets me know that this item really wasn't meant for mobility or temporary/shared office spaces. The USB receiver is small and definitely easy ""leave"" or lose by mistake. Another issue is that there is an on off button. So, when the keyboard is in the on position, it did not tell

Fortunately for me, I purchased this unit to build out my home office. So, it won't be traveling with me ever. I use my Microsoft Arc Mouse for that. Finally my last con is that there is a small leaflet included in the packaging. I think that it is INSTRUCTIONS but no such luck....it's the warranty, safety, and compliance information in about 4 languages. I personally would have preferred the instructions.

Overall, this is a beautiful piece of equipment and I definitely think it will suit my needs and more.  it's a lightweight keyboard with sturdy features and options. Good job Logitech as always.",Definitely a Keeper....Excellent for the Fast Typists,1500076800,"['https://images-na.ssl-images-amazon.com/images/I/81x6Woa0gTL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71JqalIh8kL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71JCFF9rvZL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71IfO1j6XgL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71S9jwPQJrL._SY88.jpg']"
3229488,3.0,,False,"07 15, 2017",A379ULLMAIW2VJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Me,"Yay, I have a wireless keyboard again! This was a 2017 Prime Day purchase because it was a good deal. My last Logitech mouse was garbage and would not stay connected. I hoped that I might have better luck with a matched keyboard and mouse, so far so good!

I've had it 3 days and no drop outs or problems, slight lag on occasion, but I blame that more on my desk and particular setup. The receiver could not be any closer since my computer sits ON my desk, so I don't expect any signal loss.

If it starts to act up, I'll post an update.

OK, here's that UPDATE!!!

Why won't these EFFing things just stay connected. Plus what's with the repeated key hits!!! The Shift and Control keys not working is starting to really tick me off as well. Backing off 2 stars...

2nd Update
I'm tired of this thing. The price has dropped to BELOW the 2017 Amazon Day price so I'm assuming that others don't like it as well. Moving on to something else.",Yay! Ugh! I'm wireless again!,1500076800,
